1022.4096328402,2999.7322128659,0.0000000000,32.5000000000,73.8927665141,-4.3759019694,-0.5318713617,-2.8145682396,-4.0276546928,
1024.1526261139,2696.9573733795,3.7292764993,25.5000000000,73.0778817053,-3.7314473759,0.4027871014,1.4115273003,1.2118962565,
1020.4478438370,2695.7853593100,2.6812010898,23.5000000000,72.7751440105,-3.5924868341,0.2723103065,1.0484779316,3.8979512782,
1024.7015477876,2723.7819534582,4.8074198627,29.5000000000,72.4905511251,-4.1357654706,-0.5514249718,-0.7076985996,3.2454191384,
1023.1793687571,2758.7701488255,3.7442827223,34.0000000000,73.1933102951,-2.7131761545,0.4150181969,-1.9348754426,-3.4843817095,
1022.3835141876,2698.2428220879,1.4031316769,34.0000000000,73.0718937221,-1.2441331450,-0.4830849004,0.9815978942,0.0413496329,
1022.5600347194,2683.5474061721,2.5544152038,34.0000000000,72.0093029738,-1.9275076889,3.9430782100,2.4519305774,0.7838248942,
1020.6936866515,2410.7693251310,1.2897125970,33.0000000000,72.6289430413,-2.7077320362,4.6861920031,5.2573110033,1.4962156027,
1023.5364899871,2902.7250582977,1.2645648610,33.5000000000,72.4906989080,-2.0240287660,2.6591558009,2.4519425331,0.6999089235,
1020.2837898407,2441.5290399735,1.8925378927,31.5000000000,73.1144746521,-1.0135885334,0.6011794931,-2.5774053274,-2.3576393016,
1024.6141236666,2347.1979144775,1.8096083911,33.5000000000,71.8892424328,-1.2792238498,0.5453781032,-4.5722108271,-3.2314179808,
1020.2321089430,2316.2772975403,4.4986641534,35.0000000000,70.4081708650,-4.3385398690,-1.5549712153,0.7607652978,3.8630574461,
1021.8585713054,2441.3449048820,2.2006715826,40.0000000000,71.1424240752,-4.5090054000,-2.8117499429,2.5779356154,3.1208681700,
1020.0500645475,2443.5081888567,2.7415736506,36.0000000000,72.1718135042,-4.0241787065,-3.0383875884,-0.9344574315,-0.1066491894,
1022.3301878187,2363.0846513424,1.9384213580,35.0000000000,71.9299985352,-4.1485034887,-4.2210183588,-2.0792577263,1.5501819459,
1022.2520148869,2592.0036706455,2.1131249078,28.5000000000,72.0871478441,-2.0627286762,1.0502671726,0.3046916847,0.5680179644,
1021.3102100374,2383.6557505064,2.3655693752,32.0000000000,71.7478403047,-2.1181589940,3.0675607410,1.7532936233,4.4574719932,
1020.5113928113,2713.8669748302,1.4378005800,34.0000000000,72.5109775319,-2.8213199837,2.0633261540,5.3954228072,3.8304433101,
1021.9536535455,3279.1016507347,2.6582360047,45.0000000000,73.7662025625,-3.8317996423,0.3546620846,-2.9372074417,5.6337371174,
1023.9783439804,3859.6971356424,3.6351670220,55.5000000000,76.4807929651,-6.0476284429,0.1998564173,-7.7615077623,1.1140994764,
1024.4038080133,4351.7729949828,5.3896581819,57.5000000000,77.8459054023,-4.4235731193,-0.9421035461,-4.0899904688,2.7234186066,
1023.8475763484,4613.6529781252,6.9341971596,62.5000000000,75.7897755194,-6.7907192954,3.6250222512,-2.1456068424,4.2078265779,
1023.1694974121,4478.5574146912,4.4136863303,66.5000000000,77.0668344050,-6.1103809218,2.9675952837,-2.0439160014,5.2821119366,
1024.1830757146,4685.1553517612,2.8593162454,61.5000000000,77.1138417180,-5.9425464459,2.5462741266,-3.7029731031,4.0669919586,
1024.5191369499,4551.1593676495,3.4088677952,64.0000000000,77.9399473241,-6.1596725910,2.1274320080,-4.8803885604,3.1393352091,
1023.9335295948,4399.1858936228,3.6442754814,62.0000000000,76.5904541094,-6.9550385706,-0.9072292765,-8.1674356315,1.5336704402,
1024.1048327211,3809.3892676935,8.1695226361,66.0000000000,75.5940148976,-8.5298476095,-2.9870563897,-2.6021862681,4.6604288077,
1024.2317399745,3484.4220689041,1.6673590729,69.5000000000,75.7911535351,-8.9821870360,-2.7753788365,-1.6865471688,1.4308262448,
1024.6558388433,3569.9027945797,2.5124996845,65.5000000000,75.5454323418,-8.9347492444,-3.3296293278,-2.8129713215,2.1027701482,
1024.9382129098,3508.8741698546,3.1765123124,61.0000000000,75.2750624627,-8.8162539724,-3.4236862415,-7.1960592575,0.2524147231,
1024.4529432666,3518.6078655947,3.5522356472,57.5000000000,76.2564116728,-8.7454964670,-2.2815088230,-6.0391131071,0.7985309211,
1024.6299788172,3620.1179141050,1.2987449287,59.5000000000,76.8829020138,-7.7393919432,-1.0833770358,-1.4963911159,3.7904001068,
1024.1405020562,3762.3962901336,2.6967129976,55.0000000000,76.4939767177,-8.0543960492,-0.7732044029,-0.1153246794,2.5263314171,
1024.7842740926,3888.2238806104,3.0271148345,50.5000000000,77.0884153320,-7.6969944863,-2.0166333625,-2.5062139522,-2.5716283003,
1024.9553103534,3611.4349100772,1.4300554277,49.0000000000,77.0256365966,-7.8413325441,-3.2792078900,-4.0182294201,-3.1118885241,
1024.4583788211,3818.7004919975,2.4943292890,44.5000000000,76.3046215251,-6.5713300139,-0.3500936521,-0.8693364194,2.6216948443,
1024.7061540279,3528.4270025120,3.8214317974,43.5000000000,76.3867722044,-4.8061268633,0.0675911711,1.4040369274,6.1333887758,
1024.0143356589,3670.7539262165,0.7624052635,36.5000000000,76.4524824807,-3.9458332982,1.4067314592,-0.6442894679,4.0330966675,
1024.4150802693,3556.7300150048,1.4422329273,37.0000000000,77.1328267625,-4.2744105524,0.7433645746,-2.3683195709,0.5916513135,
1022.7217939007,3464.0056281895,1.7307213974,43.5000000000,75.7954377942,-4.4776879648,0.3541693173,-5.9877980572,2.4136924563,
1022.4149195600,3290.6779440565,3.9729340318,46.5000000000,75.2646636634,-5.3699715520,1.7646212723,-5.5912772143,3.3825113126,
1024.9937227041,3127.0929046999,5.3010826783,45.5000000000,74.2697939051,-8.2548000927,0.1264557169,1.0572262943,10.2492979239,
1023.3965093633,3483.0291862857,3.1156149319,41.5000000000,75.1429213814,-7.7919234799,-0.6254965667,-2.4883080019,5.5193542425,
1022.8962737314,3855.7758183843,4.5330522735,40.0000000000,76.5383658669,-6.0361947001,-2.1392981463,-6.7941768720,5.7822420143,
1023.5031512036,3821.4823459736,3.3523177642,42.0000000000,76.9888747282,-5.9839112729,-4.5571569652,-5.9969663905,4.5947809541,
1023.6301934050,3873.7471364506,2.9759276369,35.5000000000,75.6417407214,-6.1527264904,-2.8261089518,-0.4460235498,4.0556869405,
1022.6771065548,3781.6649341747,2.3985648529,34.0000000000,75.8195400469,-5.7896920998,-4.2979399763,-2.8407713651,3.0311708653,
1024.1724089620,3804.0697854133,2.4872154713,33.5000000000,75.7661992184,-3.9085585714,-1.9295517374,1.0324776801,1.8536983213,
1022.2255272771,3693.2625667194,2.6577476701,35.0000000000,75.9596991848,-3.8784995361,-2.7472886773,-3.5997542457,-4.9589161650,
1024.9174718548,3470.2933664700,2.0288151101,35.0000000000,75.9531896680,-3.5654530601,-3.1749710096,-2.7037538942,-3.3170756285,
1024.2650772077,3235.2909547694,2.8041449395,31.0000000000,74.9816222561,-2.1995996921,-2.3728896962,0.0235794913,2.5592231769,
1022.8368533116,2710.0508400280,2.3049496830,31.0000000000,74.3445430331,-2.1887952792,1.4269164410,-1.1011792450,2.7980327788,
1022.9949677205,2967.3610486181,1.5542555890,33.5000000000,74.1288126253,-2.3162992228,0.9662486622,0.0206315311,2.9424736377,
1022.0947305223,2799.8758161453,1.3506310003,29.5000000000,74.4736948097,-1.4834448089,-0.6305366235,-0.9548339191,1.1456320113,
1023.8980247007,2795.3198583939,1.1721386335,37.5000000000,74.6292538673,-3.6768478924,-1.0470377079,-2.7969847311,2.8303969456,
1020.8751993252,2832.8520385044,2.6579190050,42.0000000000,73.4256034289,-5.4836202575,-0.9741711375,-0.2254457067,3.6970521218,
1023.8747479616,2411.7360777151,3.2576322876,45.0000000000,72.6074364927,-7.4453735805,-2.0949519962,0.2226100736,2.2543045491,
1020.1316485357,2351.3863129930,2.2095120749,44.0000000000,72.8351966183,-7.0453178018,-1.4658200375,-1.6669576169,1.4863424805,
1021.8275779536,2241.6788997160,2.3308459734,42.5000000000,72.2591698833,-5.8186494954,-2.5297785852,-6.6070006264,-1.7551441519,
1020.9199158564,2198.8088196663,1.9174280874,36.0000000000,71.1803733975,-6.4060648947,-5.7369472409,-6.8095729822,1.8593104358,
1022.2571146856,1947.0264704333,2.0936533993,29.5000000000,71.2288392567,-5.8532797270,-2.2523322391,-1.9418714917,4.9048765026,
1023.0081635125,2255.4907384261,1.4950785083,29.5000000000,71.6083943611,-5.9028887856,-1.1344934998,-2.3116058119,7.1689466222,
1021.3324509708,2653.2450343674,1.9382692672,31.5000000000,73.1147378219,-5.3439297941,-2.1998910782,-3.2247902768,1.4770152338,
1021.4481717699,3123.9668788057,2.3487803131,35.0000000000,74.9948392926,-3.8740431875,-2.1326773565,-1.8705257496,1.2091696132,
1022.5202629589,3517.3122111150,1.7281756481,35.0000000000,76.1475668624,-3.3744893908,-0.8336926451,-3.0951287526,-1.5342903822,
1024.8728934216,3345.7404816407,2.1421016515,30.5000000000,75.2192807573,-2.7259014954,1.5450552859,0.0566182423,0.5279367721,
1024.4036308874,3122.0125850369,1.2125146211,28.0000000000,75.0138804251,-3.2969771042,2.2848615386,3.7580091497,0.2697801879,
1019.7933809923,2935.5776469230,1.2524280480,31.0000000000,74.3291783248,-2.8208122090,1.5270167243,2.0339391471,-2.0695942448,
1023.2183482161,2852.0759757400,2.0140595005,36.0000000000,73.4411980429,-2.2354223110,-0.4009884131,-3.2053696836,-0.5555698759,
1024.8157887679,2360.4864922834,2.2555730436,41.0000000000,72.7473992891,-3.5377893824,-1.0274856694,-3.9587417937,0.9425705456,
1023.3237860591,2390.3832632932,5.4566917974,42.5000000000,71.3934931608,-6.9237734929,-2.8981832938,2.5382677860,-0.5887387415,
1020.9622316936,1954.5937944238,2.2713460902,42.5000000000,71.3059805511,-8.0350912433,-3.7522298592,-1.4511097556,-4.9144193340,
1022.1459824811,2131.3809032995,1.0938779324,39.0000000000,70.7589692607,-6.8289848231,-4.3518962065,-0.5606593629,0.0126586705,
1024.4951547227,1856.2091785729,1.8113333907,33.5000000000,71.0096156506,-4.6775897213,-2.7469835993,-2.4177002856,1.9974087053,
1023.7570061620,1865.3891247047,1.5881391358,29.5000000000,70.5807869820,-4.6382236294,-1.4857532299,-2.3079677880,4.0199939767,
1020.2423313608,1648.6534623953,0.7819364829,34.0000000000,69.9487699030,-4.8289529736,-1.1991779778,1.1461616821,6.9294654822,
1016.7756159027,1737.6308767921,0.5497700916,33.0000000000,69.6785272947,-5.7010961292,-2.0096590205,1.9011709999,5.9428792443,
1021.3640831220,1694.8518989284,0.8303657281,34.5000000000,69.8239269792,-4.4499135913,-1.6961228188,0.5457723580,5.4033174535,
1022.9245590049,1565.9330090379,0.4822907122,31.5000000000,70.1176633298,-3.7982413166,-2.6541655337,-1.6914400860,2.9695075980,
1023.2610198831,1529.8128119222,0.5937989899,28.5000000000,69.1405489572,-4.3281862148,-0.8411698382,-2.1999594234,3.2931804535,
1016.1851197360,1324.8524398715,0.7126829519,28.0000000000,67.5672371490,-4.3695143219,-0.5829011997,0.0229126789,7.2387427277,
1018.9448901114,1438.4506181960,0.2458196752,27.0000000000,67.8336239547,-3.9054610630,-0.5720844995,0.2438827546,4.8340131696,
1023.1437494764,1285.1309506062,0.3402258237,29.5000000000,67.4832707751,-3.8767047254,-0.3131386602,0.7981350668,2.0936725987,
1021.6045267188,1159.6063858799,0.3253959188,20.5000000000,67.0719740724,-5.5815478676,-1.5428264192,0.6570402812,3.0144669000,
1019.5042140194,1334.3052796912,0.2476914502,20.0000000000,67.5858314604,-5.6641529756,-0.2119877498,0.7754136092,8.6434036559,
1018.7464282544,1820.6965096458,0.8894366476,21.0000000000,69.4253068956,-8.2039938533,-0.8836935375,-3.4014333683,6.3340634885,
1022.7729412545,2356.1520651565,0.9944162356,40.0000000000,70.6033292007,-10.1039035158,4.3001477142,-1.4612976906,4.1749528745,
1023.7574539817,2811.4162462167,1.2354060634,65.5000000000,70.7981027047,-11.9378426965,3.9703204089,-2.5264587563,8.5892274834,
1023.1249542136,3067.4334284440,1.2348354728,76.5000000000,71.5049323708,-10.9235383658,4.0050576759,-5.9300308818,5.0522561063,
1019.9173071293,2904.3560914454,0.9710383091,79.0000000000,70.3744860914,-12.3199122120,0.6508387468,-3.7289446114,7.2385334296,
1019.4812170261,2640.5289569941,0.7260775066,73.0000000000,68.5692033139,-12.1254830864,-3.6470961548,-3.5957384797,6.6868159094,
1022.9058807895,2367.0355835940,0.9071972844,85.5000000000,68.5782901047,-12.3352290997,-3.2310807765,-5.0752540756,6.4883123900,
1024.6432148886,2141.7653808805,1.0453843422,82.5000000000,67.6795426939,-11.7678577485,-0.7120499354,0.8407756509,7.5836812681,
1022.0335794005,2188.7047140793,1.0595297568,74.0000000000,68.4498760158,-9.5579164860,0.8197401340,-0.4134334075,5.7364731048,
1022.5036985125,2049.9389399402,0.5432929068,75.0000000000,68.4071425870,-9.4696285959,2.6115216096,3.5046035919,8.4143979021,
1021.6053769130,2038.7163052217,0.9289800934,72.5000000000,68.7548239278,-10.1355853168,3.7316453359,5.3828439515,12.6041176465,
1023.9170313853,1865.2419008345,2.3052307412,86.5000000000,68.1340646913,-9.5472310398,5.8534710263,3.1820610086,11.4807248250,
1023.7504142160,1737.2106643664,2.7799458873,94.5000000000,67.9997274774,-8.9424032546,4.2403431984,2.8996981212,11.1828127378,
1024.4781673127,4318.5537330943,0.0000000000,29.5000000000,77.4885237697,-7.1520319714,5.2184144810,2.1447737147,7.3284333440,
1024.8008705247,3669.1108839667,1.0182965574,36.5000000000,77.1024512066,-7.9089909007,7.1667654966,3.6032983200,4.1401001613,
1024.6226009469,3888.4528870378,1.0611793300,35.0000000000,76.6105943336,-7.7982625016,6.5115722033,6.3111002695,6.8957832455,
1021.9008289467,3345.0103903888,0.8992039336,25.0000000000,75.5083524373,-5.9614161912,4.7516937596,7.0101056235,6.2755688024,
1020.1703023859,3458.8245263242,3.1623279095,20.0000000000,73.7120329502,-4.3743910757,3.7906829164,4.4749943602,5.7323832359,
1024.7604537535,3638.8589378540,3.3164081441,22.0000000000,73.3540410914,-5.6710996830,5.0640118321,6.6255218199,7.3479078177,
1020.4144942321,4533.2175695457,1.8074858086,52.0000000000,72.7588710993,-6.7139758290,6.3484608802,6.7959436392,5.2812835790,
1022.5778335280,4990.6542148216,1.9627021717,79.5000000000,72.8148442528,-7.4659740380,5.8407017251,3.0150805368,8.7185823077,
1024.4191698475,5144.3879286530,3.1137507838,104.5000000000,72.2143461958,-8.9908809862,2.9946697419,4.4484259775,7.4608346205,
1024.3157257810,5321.9001410798,2.3132905872,119.0000000000,71.0045486040,-10.4278681242,5.2347608097,8.2873036030,10.2798586135,
1023.9529631418,5540.3060951564,2.4145467037,117.0000000000,72.5764340449,-8.1192856392,6.3311027093,6.4813464565,6.1547533555,
1024.1537588489,5596.5614754009,2.6923193453,101.0000000000,72.5729027113,-7.5113654523,6.5100177322,6.0546185499,10.1011366360,
1024.0042511244,6297.0335354088,3.0363854154,104.0000000000,74.4489282816,-7.5145893915,4.7129366749,3.9584884185,3.3668356753,
1024.7214737919,6695.7904515563,2.0842864778,99.0000000000,75.4466902066,-7.1846194507,3.3770721855,0.4958815586,4.8694770388,
1022.2047833338,6937.8532832932,2.4015141823,74.5000000000,77.0609490073,-6.6839257908,0.7797999552,0.9304382579,6.2175922659,
1022.8027289169,7070.7493692735,4.4130411091,56.5000000000,79.0564826936,-6.7976835527,3.3486732418,1.2030074752,8.6392441215,
1024.4372081850,7088.4865083597,2.2282246662,46.5000000000,79.9415523894,-6.2333700043,3.3542270887,-1.9354899025,8.8982283267,
1023.3500397445,6561.4497160122,1.2429780649,52.0000000000,79.3221844380,-6.4738345652,2.3319420902,0.1818820683,5.8935289214,
1023.5186104538,6222.3462922432,1.8891019482,52.5000000000,79.9901381465,-6.9905954447,2.7285298938,-3.6205198559,4.1544079890,
1021.8685616884,6181.4017070611,4.4144032368,51.0000000000,80.1602919189,-6.3673040410,-1.2826971995,-4.6674425531,2.7375111239,
1024.1221221630,5590.9135140235,4.1007622488,51.0000000000,80.3329562839,-5.8535850296,-0.5742317498,-6.8177764342,2.4277471150,
1023.3189131461,5218.8270595265,2.9292260965,49.5000000000,79.5862121820,-6.6659597204,-1.3182961771,-4.6071507638,0.3436928933,
1024.1479720096,4935.9110528206,1.4517307063,42.5000000000,79.1849043641,-6.6979925530,-0.6215073908,-3.9314583318,0.7091457020,
1023.4072588031,4510.2215219000,1.4373554590,37.5000000000,78.6855992891,-5.6582511500,-1.8417094687,-4.9217809531,3.3990468903,
1024.7128618890,3949.1557606241,1.5934681601,38.5000000000,77.0321109797,-3.7128101299,-1.1135123000,-1.8614537751,7.6891928089,
1023.5991263672,3657.9539581799,1.5388622281,38.0000000000,76.3284926772,-6.0877863922,-0.0460567125,-1.6948858234,10.1245133691,
1023.0861257146,3323.4174122770,1.2274343505,39.5000000000,75.1639863468,-6.0784219141,1.8306430006,-2.0422491374,11.7382967725,
1022.6640444282,3129.7838134659,2.0905124864,41.0000000000,74.6545475893,-8.5050509198,3.2479531129,-0.3674482496,7.4719120623,
1021.9735534306,3121.1422689718,2.1148870077,38.5000000000,76.0018580157,-9.0507598001,1.3554380642,-0.3363954850,5.1241000194,
1024.4725889877,3383.7521087032,2.5566135943,38.5000000000,76.3019315288,-7.7614213332,1.7180224086,0.7619366527,4.3115909847,
1022.8624289354,3481.6283998142,1.7633174446,40.0000000000,76.5864874942,-7.8941222415,3.7327316928,1.5465827830,3.7394920709,
1024.9524536205,3483.8351904745,2.6302207107,42.0000000000,76.6152362014,-7.6860910130,3.1289158762,2.1021873827,1.2708856768,
1022.7652043036,3394.1063996832,1.7384025877,37.5000000000,76.5621029366,-7.2075918726,3.5959642391,-1.4196165121,0.9442294880,
1021.1687749865,3182.0990563032,3.2691806453,32.5000000000,76.0220668122,-7.3697538046,4.0923244751,-3.2931784562,2.7685360949,
1024.6567982953,3046.0039550131,6.7527042166,22.5000000000,75.5427304165,-6.5357630036,2.9431121761,-1.3693003542,4.7347023086,
1021.3455417623,2779.7070801493,1.1162461748,18.5000000000,74.5740387569,-5.7191901940,3.7582830219,1.2255097863,5.6971027761,
1024.3686120773,2700.6846762609,3.4100956294,32.5000000000,73.8791259956,-5.0853303100,3.4715607705,2.6748842590,3.5593293150,
1024.0790967240,3199.8050329158,4.2692254193,54.0000000000,75.4824956418,-6.8421047933,2.1391027573,0.2741839664,1.0433405952,
1023.9667653985,4266.5165235781,5.6091939387,54.0000000000,75.5818633711,-6.7064964209,1.2744578249,-0.3340385106,2.3724071095,
1023.2622780526,4509.7134998215,2.3618832738,34.5000000000,76.5017455838,-7.8347879793,-2.3107028889,4.4942664172,6.4721842827,
1023.2765872121,4996.7924099175,1.5094447524,16.5000000000,76.0218610598,-8.5190813992,5.2219430281,3.9151340269,4.1203778667,
1023.2622166035,4843.0481998567,0.7375299507,22.0000000000,75.4810654910,-8.6464908837,4.5423500355,2.4076454298,4.9059228883,
1022.1843490537,5018.6707335151,2.6550945316,30.5000000000,77.0211756289,-5.9880913247,5.8734632657,2.9938151784,4.9294318808,
1024.9649511557,5159.5852535036,3.0085100854,34.5000000000,79.1255545268,-6.5139428992,2.4957370926,-3.6078140768,7.7629919738,
1024.4102821568,5258.9185839009,2.6528466409,36.5000000000,79.4304203240,-6.7058625514,2.9544726672,-6.3679753289,6.9662563608,
1021.2111322263,5333.2757354804,2.6387129950,37.5000000000,79.2891298668,-6.1950346574,1.3225438524,-7.3532806967,7.2515997604,
1023.5824048076,4966.5822533562,3.8478466003,37.5000000000,78.8961035141,-4.8919885885,0.3833273248,-12.4144211622,4.2933621909,
1024.4421695706,5278.9255612821,3.4212111847,34.5000000000,79.2576113999,-5.9641320457,-0.4495199328,-9.1893778525,0.0709392943,
1023.2855760718,5438.4658217395,2.8965755900,34.0000000000,80.1055486538,-5.8487610814,-1.4747853965,-3.5076940061,3.2587233200,
1021.3511763824,5352.2057337088,2.0532921661,32.5000000000,80.4569876718,-5.3251590705,-2.6943704312,-4.2455475232,2.3315434226,
1023.7091233417,4953.1758291580,3.1472583869,33.5000000000,80.0115004788,-5.5957768166,-0.9854072507,-5.4476198580,1.9064190140,
1020.2254972322,4698.7585992444,3.8052911604,29.0000000000,78.3640415446,-6.5718867024,-0.4542682873,-4.7228594659,3.5180619567,
1023.4604897502,3731.1307692237,3.3903342451,35.0000000000,77.2288845310,-5.7965502374,0.6660535445,1.2767739093,6.2462381059,
1022.2586974739,3529.7870156607,2.4623390126,35.0000000000,76.9629175150,-7.0242781973,1.6901792262,0.1100253242,7.5927064986,
1024.6205861455,3109.4632508242,1.4317932396,36.0000000000,75.4009541796,-6.8037613981,3.4037434030,1.8327889914,4.2509413859,
1024.9068714475,2967.4706917917,1.9959433163,28.5000000000,74.6733373897,-4.7246003101,2.8538437602,-2.4061144756,2.7783988822,
1024.3654499393,3014.3233466699,1.7675812235,30.5000000000,75.0401827479,-6.3705467417,2.0320158426,-1.6150886326,3.0712979972,
1023.0348612694,3116.8926992574,1.7787847946,34.0000000000,74.1061042083,-7.0611755870,2.7468374879,-0.4229735870,-0.4561366240,
1021.7644862473,3462.2476849784,1.0986097331,32.0000000000,75.2848339698,-7.9333777441,3.0514804288,-0.8481127777,-1.0638798206,
1021.7233049502,3831.9465564617,1.5279860068,31.5000000000,75.6553655079,-8.0208466356,2.7698195586,-1.5247951488,-2.6718839117,
1023.5977736924,4078.4474082148,2.1056040974,36.0000000000,76.6718559157,-8.6459579563,5.8657749022,2.1242611527,0.9390056947,
1021.6578292227,4691.3081854858,2.9390354388,40.0000000000,77.3265019267,-8.7446648603,8.3433469286,3.4980334783,1.9263617574,
1024.6420809857,4593.8290064928,3.6822665130,36.0000000000,77.0081769626,-8.1807821982,9.1618007287,4.2393000742,6.5052666515,
1023.1691340630,4978.9691401101,1.6141863083,34.0000000000,77.7605910022,-8.0127358946,10.1891593054,6.2063583784,3.2336333931,
1024.3480079648,4798.8675761584,1.0707280145,31.0000000000,77.9769232528,-8.3765673528,7.1173554452,2.7948099447,4.0813630779,
1022.7839425802,4814.4961880558,0.9992371144,29.5000000000,77.5634451999,-7.6018706159,8.4170139612,5.5373984885,4.4270580578,
1022.3276832974,4503.7484426782,0.7328160140,29.0000000000,77.1733502308,-8.3952640151,10.7059790914,7.1545449098,5.1823929224,
1023.2977378691,5279.3655566370,0.4040774773,28.0000000000,77.2109036510,-8.2808199524,8.6563923154,8.8807803501,2.8272979187,
1022.6106714292,4535.6374411340,0.5876449804,24.0000000000,76.6780755344,-10.1896354404,11.1975902456,10.9006648983,0.5640539682,
1023.9469840466,4682.1687948043,0.4163617801,26.0000000000,76.3370167236,-9.8265070675,9.0179754417,10.0747506945,2.8727414011,
1023.4850743614,4845.9917770782,0.6777145700,29.0000000000,77.6856560839,-9.0338131930,10.1248351282,8.1359655526,1.9483835404,
1024.4098601522,4832.1491265194,0.6620628703,34.0000000000,77.3180420706,-10.3410117234,11.7615159453,8.2780751176,3.0262594342,
1024.2920597793,4852.1553617202,0.7775951193,32.0000000000,77.4727295997,-10.1911833061,10.3717930685,6.0455186175,4.8380697250,
1023.8189773066,5175.0447698592,0.5452680104,31.0000000000,77.5665368959,-10.3544400325,9.6979549424,6.2297823113,4.7602943173,
1023.4303011956,5033.6458117262,1.2487350508,40.5000000000,78.1042625680,-10.6451284555,10.5236115617,7.7478244834,4.7217507702,
1024.7911662665,4897.8781854718,2.1954162749,39.5000000000,78.7091755110,-10.1437060798,9.2438979380,5.3252212805,6.3815305800,
1023.2738743694,4929.8166146509,2.6819191576,34.5000000000,78.0713309454,-10.1439949881,9.3016108757,3.4634014504,1.6936352887,
1024.9437083987,4581.8891138618,4.1202562817,41.5000000000,78.9927294936,-9.3523199540,5.4105626803,5.0964340148,7.2804883010,
1023.8603829487,4681.4656896350,3.1353389996,40.0000000000,79.6062127170,-9.2568113166,2.7275145188,0.5940674825,8.5487127899,
1024.8075104452,5095.9989161409,2.5800614073,43.5000000000,79.8108313411,-7.9274478411,4.4196012466,-3.5424267191,8.0341698845,
1024.8556403951,5279.3941253050,4.0296535947,44.5000000000,80.1153947411,-8.0472420116,3.5328660159,-5.9729069374,8.6052996555,
1022.9373566815,5507.4498753217,3.4587387738,45.0000000000,80.2427805200,-7.5786961539,2.2703014669,-10.3471796002,7.7807110441,
1022.0051315559,6175.2853365532,4.2259861811,56.5000000000,80.0592873593,-5.2286881766,3.1821463079,-11.3995889581,8.8632279222,
1023.5273279350,6419.9427265464,6.9552765026,63.5000000000,80.5941316845,-6.4971208744,0.5412484972,-12.7364842952,6.5126556980,
1024.2644398954,6505.0237328725,4.2558785435,58.5000000000,80.4898678490,-7.4994523271,0.1503155762,-10.2424691152,9.3059896676,
1024.7707062231,6418.6148326674,1.6363454335,53.5000000000,80.4285729062,-6.7322265446,-0.9792303866,-11.9468949671,6.9244151698,
1024.6017612719,6284.2684191477,2.6648927308,48.0000000000,80.6776973792,-5.9936914663,-0.8556509127,-13.3685092495,4.7155148620,
1024.2897166992,6481.5818843221,3.3998689551,47.0000000000,80.1562998122,-6.0910463659,0.9181387214,-15.8310010642,1.2478043564,
1024.8813560264,5903.8238812264,2.2728071690,49.0000000000,80.0115028570,-6.3683975616,-1.8630174478,-14.4457732336,1.9466022329,
1022.5783221131,6029.9410912644,2.1734876818,46.5000000000,79.5696619559,-6.5043747772,-0.7363555938,-18.4801922713,3.4012904871,
1023.3770124552,6003.1383366808,1.8304943860,43.0000000000,79.2575781931,-5.7484193748,1.7210799850,-21.7590752901,1.6250439136,
1024.7008200515,5433.0700734044,1.8394830294,40.0000000000,79.2820455594,-5.6292866318,-0.2519426083,-17.7744295726,2.4997928775,
1023.2911276217,5589.4689290560,2.0663825727,41.5000000000,79.1410327286,-5.7784275952,0.7140923866,-17.2878282118,5.6314784846,
1024.5132109364,5599.3676546175,3.5280912251,40.0000000000,79.7679254635,-4.9634403158,0.0911646496,-18.4052509768,3.3384684711,
1024.1222812031,5641.1646503473,2.3543009619,39.5000000000,79.4378048879,-4.4089448373,0.4293746695,-18.7056432163,1.8140690319,
1022.1050551830,5426.8726585034,1.2910211816,39.5000000000,79.1158160286,-4.0436788990,1.6581224950,-19.6150387309,0.8781003771,
1024.8219392354,5044.1084799158,1.3657949875,37.5000000000,79.2947801449,-4.1727520258,1.5335201547,-19.0451515895,1.6897155578,
1024.7879575717,4891.0317532770,1.4535146871,41.5000000000,79.1604472483,-4.7792030175,0.4693165923,-16.8046758317,4.3780363233,
